,event_id,source_origin_time,source_latitude_deg,source_longitude_deg,source_type,source_depth_km,preferred_source_magnitude,preferred_source_magnitude_type,preferred_source_magnitude_uncertainty,source_depth_uncertainty_km,source_horizontal_uncertainty_km,station_network_code,station_channel_code,station_code,station_location_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_name,trace_sampling_rate_hz,trace_start_time,trace_S_arrival_sample,trace_P_arrival_sample,trace_S_arrival_uncertainty_s,trace_P_arrival_uncertainty_s,trace_P_polarity,trace_S_onset,trace_P_onset,trace_snr_db,year,source_type_pnsn_label,source_local_magnitude,source_local_magnitude_uncertainty,source_duration_magnitude,source_duration_magnitude_uncertainty,source_hand_magnitude
1418,pnsn1257638,,,,surface_event,,,,,,,CC,BH,OBSR,--,46.8997,-121.815,2382.0,"bucket5$198,:3,:18001",100,2012-09-26T20:02:45.000000Z,,7000.0,,,,,emergent,-1.079|1.262|1.779,,su,,,,,
1419,pnsn1348263,,,,surface_event,,,,,,,CC,BH,CPCO,--,43.722,-121.233,2135.0,"bucket5$199,:3,:18001",100,2013-01-16T09:29:13.000000Z,,7000.0,,,,,emergent,1.014|0.538|4.442,,su,,,,,
1420,pnsn3133148,,,,surface_event,,,,,,,CC,BH,SEP,--,46.1998,-122.191,2114.0,"bucket5$200,:3,:18001",100,2020-07-13T10:54:52.000000Z,,7000.0,,,,,emergent,-2.959|0.857|-4.010,,su,,,,,
1421,pnsn2636648,,,,surface_event,,,,,,,CC,BH,VALT,--,46.2142,-122.189,1681.0,"bucket5$201,:3,:18001",100,2016-11-16T06:07:22.000000Z,,7000.0,,,,,impulsive,11.878|5.981|9.258,,su,,,,,
1422,pnsn3153448,,,,surface_event,,,,,,,UW,HH,RCM,--,46.8356,-121.733,3085.0,"bucket5$202,:3,:18001",100,2021-03-08T06:44:12.000000Z,,7000.0,,,,,impulsive,7.199|-0.530|8.048,,su,,,,,
1423,pnsn3129208,,,,surface_event,,,,,,,UW,HH,RCM,--,46.8356,-121.733,3085.0,"bucket5$203,:3,:18001",100,2020-05-30T16:57:11.000000Z,,7000.0,,,,,emergent,-4.833|-1.734|-10.182,,su,,,,,
1424,pnsn1063348,,,,surface_event,,,,,,,CC,BH,VALT,--,46.2142,-122.189,1681.0,"bucket5$204,:3,:18001",100,2009-05-23T07:49:50.000000Z,,7000.0,,,,,impulsive,2.985|-2.375|3.177,,su,,,,,
1425,pnsn2723753,,,,surface_event,,,,,,,CC,BH,SWF2,--,46.1783,-122.217,1548.0,"bucket5$205,:3,:18001",100,2017-05-27T15:57:10.000000Z,,7000.0,,,,,emergent,2.060|10.987|6.850,,su,,,,,
1426,pnsn3170588,,,,surface_event,,,,,,,CC,BH,YOCR,--,45.3792,-121.743,1913.7,"bucket5$206,:3,:18001",100,2021-09-13T04:14:14.000000Z,7300.0,7000.0,,,,impulsive,emergent,2.314|-0.779|5.079,,su,,,,,
1427,pnsn1569143,,,,surface_event,,,,,,,CC,BH,CPCO,--,43.722,-121.233,2135.0,"bucket5$207,:3,:18001",100,2014-01-21T18:15:27.000000Z,,7000.0,,,,,emergent,5.078|16.921|3.818,,su,,,,,
1428,pnsn1016538,,,,surface_event,,,,,,,CC,BH,SWFL,--,46.1887,-122.202,2268.0,"bucket5$208,:3,:18001",100,2007-07-31T02:17:20.000000Z,,7000.0,,,,,impulsive,-1.119|-1.464|22.103,,su,,,,,
1429,pnsn3138303,,,,surface_event,,,,,,,UW,HH,RCM,--,46.8356,-121.733,3085.0,"bucket5$209,:3,:18001",100,2020-08-28T18:55:08.000000Z,,7000.0,,,,,impulsive,18.085|19.033|32.798,,su,,,,,
1430,pnsn3134348,,,,surface_event,,,,,,,CC,BH,SEP,--,46.1998,-122.191,2114.0,"bucket5$210,:3,:18001",100,2020-07-18T21:50:09.000000Z,,7000.0,,,,,emergent,48.148|42.254|35.035,,su,,,,,
1431,pnsn300913,,,,surface_event,,,,,,,CC,BH,OBSR,--,46.8997,-121.815,2382.0,"bucket5$211,:3,:18001",100,2012-01-12T20:49:01.000000Z,,7000.0,,,,,impulsive,-2.462|0.115|0.071,,su,,,,,
1432,pnsn3156573,,,,surface_event,,,,,,,UW,HH,RCM,--,46.8356,-121.733,3085.0,"bucket5$212,:3,:18001",100,2021-04-21T12:28:25.000000Z,,7000.0,,,,,emergent,10.216|10.837|18.909,,su,,,,,
1433,pnsn1889963,,,,surface_event,,,,,,,UW,BH,LON,--,46.7506,-121.81,853.0,"bucket5$213,:3,:18001",100,2014-10-03T10:39:11.000000Z,7200.0,7000.0,,,,impulsive,impulsive,10.679|-0.159|0.392,,su,,,,,
1434,pnsn1422428,,,,surface_event,,,,,,,CC,BH,STD,--,46.2375,-122.224,1189.0,"bucket5$214,:3,:18001",100,2013-05-21T06:47:32.000000Z,,7000.0,,,,,impulsive,7.027|0.166|4.035,,su,,,,,
1435,pnsn2889548,,,,surface_event,,,,,,,CC,BH,VALT,--,46.2142,-122.189,1681.0,"bucket5$215,:3,:18001",100,2018-05-01T00:13:09.000000Z,,7000.0,,,,,emergent,8.584|7.910|8.807,,su,,,,,
1436,pnsn3179088,,,,surface_event,,,,,,,CC,BH,HOA,--,46.2418,-122.192,1151.0,"bucket5$216,:3,:18001",100,2021-12-19T07:28:28.000000Z,,7000.0,,,,,emergent,6.657|-3.429|8.158,,su,,,,,
1437,pnsn1550348,,,,surface_event,,,,,,,CC,BH,NORM,--,43.739,-121.253,1286.0,"bucket5$217,:3,:18001",100,2013-12-28T19:33:20.000000Z,,7000.0,,,,,emergent,8.540|7.230|10.239,,su,,,,,
1438,pnsn1484563,,,,surface_event,,,,,,,CC,BH,STD,--,46.2375,-122.224,1189.0,"bucket5$218,:3,:18001",100,2013-10-04T15:19:18.000000Z,,7000.0,,,,,impulsive,1.487|-0.531|9.093,,su,,,,,
1439,pnsn1356058,,,,surface_event,,,,,,,CC,BH,CPCO,--,43.722,-121.233,2135.0,"bucket5$219,:3,:18001",100,2013-01-20T17:56:16.000000Z,,7000.0,,,,,emergent,14.139|18.001|15.544,,su,,,,,
1440,pnsn2303383,,,,surface_event,,,,,,,CC,BH,CPCO,--,43.722,-121.233,2135.0,"bucket5$220,:3,:18001",100,2016-01-02T14:34:12.000000Z,,7000.0,,,,,emergent,-2.764|1.448|-4.840,,su,,,,,
1441,pnsn1242438,,,,surface_event,,,,,,,CC,BH,SWFL,--,46.1887,-122.202,2268.0,"bucket5$221,:3,:18001",100,2012-08-19T09:39:49.000000Z,,7000.0,,,,,emergent,17.327|10.847|9.166,,su,,,,,
1442,pnsn3110483,,,,surface_event,,,,,,,CC,BH,OBSR,--,46.8997,-121.815,2382.0,"bucket5$222,:3,:18001",100,2019-11-30T03:47:02.000000Z,,7000.0,,,,,emergent,-3.518|-3.474|-1.968,,su,,,,,
1443,pnsn3073243,,,,surface_event,,,,,,,CC,BH,OBSR,--,46.8997,-121.815,2382.0,"bucket5$223,:3,:18001",100,2018-10-18T17:40:41.000000Z,,7000.0,,,,,emergent,2.662|7.836|10.957,,su,,,,,
1444,pnsn3112858,,,,surface_event,,,,,,,CC,BH,SWNB,--,43.6727,-121.355,1569.0,"bucket5$224,:3,:18001",100,2020-01-01T03:58:32.000000Z,7200.0,7000.0,,,,emergent,emergent,9.193|7.208|7.342,,su,,,,,
1445,pnsn2078578,,,,surface_event,,,,,,,CC,BH,OBSR,--,46.8997,-121.815,2382.0,"bucket5$225,:3,:18001",100,2015-03-12T02:38:45.000000Z,,7000.0,,,,,emergent,3.596|2.207|3.036,,su,,,,,
1446,pnsn3177373,,,,surface_event,,,,,,,CC,BH,SEP,--,46.1998,-122.191,2114.0,"bucket5$226,:3,:18001",100,2021-12-06T19:07:29.000000Z,,7000.0,,,,,emergent,7.326|6.831|12.713,,su,,,,,
1447,pnsn2778883,,,,surface_event,,,,,,,CC,BH,OBSR,--,46.8997,-121.815,2382.0,"bucket5$227,:3,:18001",100,2017-10-11T02:09:56.000000Z,,7000.0,,,,,emergent,-5.427|-1.647|6.345,,su,,,,,
1448,pnsn3140398,,,,surface_event,,,,,,,CC,BH,SEP,--,46.1998,-122.191,2114.0,"bucket5$228,:3,:18001",100,2020-09-20T15:29:05.000000Z,,7000.0,,,,,emergent,1.203|3.701|-2.204,,su,,,,,
1449,pnsn2386443,,,,surface_event,,,,,,,CC,BH,STD,--,46.2375,-122.224,1189.0,"bucket5$229,:3,:18001",100,2016-03-16T14:04:50.000000Z,7100.0,7000.0,,,,emergent,emergent,6.042|5.390|-4.692,,su,,,,,
1450,pnsn3123858,,,,surface_event,,,,,,,CC,BH,OBSR,--,46.8997,-121.815,2382.0,"bucket5$230,:3,:18001",100,2020-04-18T14:00:58.000000Z,,7000.0,,,,,emergent,1.345|-0.826|-4.872,,su,,,,,
1451,pnsn1095998,,,,surface_event,,,,,,,CC,BH,SWFL,--,46.1887,-122.202,2268.0,"bucket5$231,:3,:18001",100,2010-09-23T04:45:14.000000Z,,7000.0,,,,,impulsive,30.008|36.334|32.971,,su,,,,,
1452,pnsn2178993,,,,surface_event,,,,,,,CC,BH,NORM,--,43.739,-121.253,1286.0,"bucket5$232,:3,:18001",100,2015-08-03T12:02:01.000000Z,,7000.0,,,,,impulsive,16.548|8.985|12.992,,su,,,,,
1453,pnsn2796013,,,,surface_event,,,,,,,UO,BH,PINE,--,43.7921,-120.941,1914.0,"bucket5$233,:3,:18001",100,2017-12-13T17:12:28.000000Z,,7000.0,,,,,emergent,-4.081|-1.332|-14.012,,su,,,,,
1454,pnsn3092453,,,,surface_event,,,,,,,CC,BH,VALT,--,46.2142,-122.189,1681.0,"bucket5$234,:3,:18001",100,2019-03-25T03:10:30.000000Z,,7000.0,,,,,impulsive,-0.032|1.205|-2.858,,su,,,,,
1455,pnsn3123928,,,,surface_event,,,,,,,CC,BH,SIFT,--,46.8669,-121.953,732.0,"bucket5$235,:3,:18001",100,2020-04-18T20:45:40.000000Z,7200.0,7000.0,,,,emergent,emergent,-0.676|-4.286|-2.164,,su,,,,,
1456,pnsn1348658,,,,surface_event,,,,,,,CC,BH,CPCO,--,43.722,-121.233,2135.0,"bucket5$236,:3,:18001",100,2013-01-17T17:25:23.000000Z,,7000.0,,,,,impulsive,27.304|30.579|34.613,,su,,,,,
1457,pnsn1458843,,,,surface_event,,,,,,,CC,BH,VALT,--,46.2142,-122.189,1681.0,"bucket5$237,:3,:18001",100,2013-08-12T14:03:16.000000Z,,7000.0,,,,,emergent,12.275|13.980|9.374,,su,,,,,
1458,pnsn1534158,,,,surface_event,,,,,,,CC,BH,VALT,--,46.2142,-122.189,1681.0,"bucket5$238,:3,:18001",100,2013-12-13T22:05:24.000000Z,,7000.0,,,,,impulsive,3.711|6.962|14.973,,su,,,,,
1459,pnsn3144428,,,,surface_event,,,,,,,CC,BH,SUG,--,46.2154,-122.176,1864.0,"bucket5$239,:3,:18001",100,2020-11-04T14:01:24.000000Z,,7000.0,,,,,emergent,-0.370|9.058|-0.378,,su,,,,,
1460,pnsn3177113,,,,surface_event,,,,,,,UW,HH,SHUK,--,48.8528,-121.677,1516.0,"bucket5$240,:3,:18001",100,2021-12-02T16:08:26.000000Z,7300.0,7000.0,,,,emergent,emergent,-3.279|1.802|8.129,,su,,,,,
1461,pnsn3173138,,,,surface_event,,,,,,,CC,BH,STD,01,46.2368,-122.224,1259.0,"bucket5$241,:3,:18001",100,2021-10-08T10:06:32.000000Z,,7000.0,,,,,emergent,0.775|8.897|1.980,,su,,,,,
1462,pnsn3123563,,,,surface_event,,,,,,,CC,BH,VALT,--,46.2142,-122.189,1681.0,"bucket5$242,:3,:18001",100,2020-04-16T15:09:52.000000Z,,7000.0,,,,,emergent,-1.705|1.275|-0.705,,su,,,,,
1463,pnsn3143593,,,,surface_event,,,,,,,CC,BH,SEP,--,46.1998,-122.191,2114.0,"bucket5$243,:3,:18001",100,2020-10-26T22:42:38.000000Z,,7000.0,,,,,emergent,4.445|1.699|0.139,,su,,,,,
1464,pnsn2390358,,,,surface_event,,,,,,,CC,BH,VALT,--,46.2142,-122.189,1681.0,"bucket5$244,:3,:18001",100,2016-03-18T05:46:18.000000Z,,7000.0,,,,,emergent,11.746|12.455|10.914,,su,,,,,
1465,pnsn3168133,,,,surface_event,,,,,,,CC,BH,VOIT,--,46.9663,-121.983,977.1,"bucket5$245,:3,:18001",100,2021-08-19T03:45:42.000000Z,,7000.0,,,,,emergent,-1.869|-2.288|-1.017,,su,,,,,
1466,pnsn1356548,,,,surface_event,,,,,,,CC,BH,NORM,--,43.739,-121.253,1286.0,"bucket5$246,:3,:18001",100,2013-01-19T17:18:49.000000Z,,7000.0,,,,,emergent,17.585|14.837|5.467,,su,,,,,
1467,pnsn3122683,,,,surface_event,,,,,,,UW,HH,RCM,--,46.8356,-121.733,3085.0,"bucket5$247,:3,:18001",100,2020-04-09T13:28:22.000000Z,,7000.0,,,,,impulsive,4.279|1.081|4.018,,su,,,,,
1468,pnsn1326353,,,,surface_event,,,,,,,CC,BH,VALT,--,46.2142,-122.189,1681.0,"bucket5$248,:3,:18001",100,2012-12-20T07:53:07.000000Z,,7000.0,,,,,emergent,4.892|7.161|7.291,,su,,,,,
1469,pnsn3168493,,,,surface_event,,,,,,,CC,BH,SEP,--,46.1998,-122.191,2114.0,"bucket5$249,:3,:18001",100,2021-08-23T01:31:12.000000Z,,7000.0,,,,,emergent,3.161|3.428|1.599,,su,,,,,
1470,pnsn1098148,,,,surface_event,,,,,,,CC,BH,VALT,--,46.2142,-122.189,1681.0,"bucket5$250,:3,:18001",100,2011-03-10T09:11:24.000000Z,,7000.0,,,,,impulsive,-5.224|-2.753|-1.316,,su,,,,,
1471,pnsn3166023,,,,surface_event,,,,,,,CC,BH,SEP,--,46.1998,-122.191,2114.0,"bucket5$251,:3,:18001",100,2021-07-30T06:57:07.000000Z,,7000.0,,,,,emergent,8.113|12.277|6.434,,su,,,,,
1472,pnsn1338648,,,,surface_event,,,,,,,CC,BH,NORM,--,43.739,-121.253,1286.0,"bucket5$252,:3,:18001",100,2013-01-03T18:38:04.000000Z,,7000.0,,,,,emergent,15.402|7.726|10.844,,su,,,,,
1473,pnsn1346098,,,,surface_event,,,,,,,CC,BH,CPCO,--,43.722,-121.233,2135.0,"bucket5$253,:3,:18001",100,2013-01-14T08:51:58.000000Z,,7000.0,,,,,emergent,6.211|2.160|4.119,,su,,,,,
1474,pnsn3025853,,,,surface_event,,,,,,,UW,BH,LON,--,46.7506,-121.81,853.0,"bucket5$254,:3,:18001",100,2018-09-05T18:43:07.000000Z,8000.0,,,,,emergent,,-2.179|3.731|-3.358,,su,,,,,
1475,pnsn3119988,,,,surface_event,,,,,,,CC,BH,OBSR,--,46.8997,-121.815,2382.0,"bucket5$255,:3,:18001",100,2020-03-17T01:29:00.000000Z,,7000.0,,,,,emergent,-4.333|0.029|1.158,,su,,,,,
1476,pnsn3170383,,,,surface_event,,,,,,,CC,BH,SEP,--,46.1998,-122.191,2114.0,"bucket5$256,:3,:18001",100,2021-09-10T14:46:18.000000Z,,7000.0,,,,,emergent,14.325|9.498|9.676,,su,,,,,
1477,pnsn1726768,,,,surface_event,,,,,,,CC,BH,SWF2,--,46.1783,-122.217,1548.0,"bucket5$257,:3,:18001",100,2014-05-22T08:53:55.000000Z,,7000.0,,,,,emergent,5.277|7.122|2.553,,su,,,,,
1478,pnsn3177113,,,,surface_event,,,,,,,UW,HH,RPW2,--,48.4449,-121.526,683.0,"bucket5$258,:3,:18001",100,2021-12-02T16:08:30.000000Z,,7000.0,,,,,emergent,-0.788|2.469|2.488,,su,,,,,
1479,pnsn1567553,,,,surface_event,,,,,,,CC,BH,NORM,--,43.739,-121.253,1286.0,"bucket5$259,:3,:18001",100,2014-01-18T13:32:09.000000Z,,7000.0,,,,,emergent,-3.231|5.701|10.421,,su,,,,,
1480,pnsn3127143,,,,surface_event,,,,,,,UW,HH,RCM,--,46.8356,-121.733,3085.0,"bucket5$260,:3,:18001",100,2020-05-15T06:22:22.000000Z,,7000.0,,,,,emergent,5.016|12.160|9.406,,su,,,,,
1481,pnsn3104598,,,,surface_event,,,,,,,CC,BH,HIYU,--,45.4352,-121.807,1418.0,"bucket5$261,:3,:18001",100,2019-08-30T03:52:37.000000Z,,7000.0,,,,,emergent,-5.209|2.971|-0.157,,su,,,,,
1482,pnsn1016083,,,,surface_event,,,,,,,CC,BH,SWFL,--,46.1887,-122.202,2268.0,"bucket5$262,:3,:18001",100,2007-07-29T07:29:22.000000Z,,7000.0,,,,,impulsive,-1.741|0.318|23.166,,su,,,,,
1483,pnsn3173023,,,,surface_event,,,,,,,CC,BH,PALM,--,45.3586,-121.705,2590.0,"bucket5$263,:3,:18001",100,2021-10-07T11:51:12.000000Z,,7000.0,,,,,emergent,27.477|27.855|35.107,,su,,,,,
1484,pnsn1535258,,,,surface_event,,,,,,,CC,BH,NORM,--,43.739,-121.253,1286.0,"bucket5$264,:3,:18001",100,2013-12-16T17:43:46.000000Z,,7000.0,,,,,emergent,5.217|1.277|2.075,,su,,,,,
1485,pnsn1240258,,,,surface_event,,,,,,,CC,BH,SWFL,--,46.1887,-122.202,2268.0,"bucket5$265,:3,:18001",100,2012-08-13T10:56:44.000000Z,,7000.0,,,,,impulsive,12.675|20.454|19.479,,su,,,,,
1486,pnsn2585748,,,,surface_event,,,,,,,CC,BH,OBSR,--,46.8997,-121.815,2382.0,"bucket5$266,:3,:18001",100,2016-09-23T06:11:18.000000Z,,7000.0,,,,,impulsive,-2.079|1.426|-7.145,,su,,,,,
1487,pnsn3121118,,,,surface_event,,,,,,,CC,BH,SEP,--,46.1998,-122.191,2114.0,"bucket5$267,:3,:18001",100,2020-03-20T04:50:55.000000Z,,7000.0,,,,,impulsive,35.961|33.397|29.854,,su,,,,,
1488,pnsn1400573,,,,surface_event,,,,,,,CC,BH,OBSR,--,46.8997,-121.815,2382.0,"bucket5$268,:3,:18001",100,2012-01-06T08:12:45.000000Z,,7000.0,,,,,emergent,-1.459|-5.817|-1.595,,su,,,,,
1489,pnsn2009448,,,,surface_event,,,,,,,CC,BH,CPCO,--,43.722,-121.233,2135.0,"bucket5$269,:3,:18001",100,2015-01-22T11:40:24.000000Z,,7000.0,,,,,impulsive,24.502|18.829|27.776,,su,,,,,
1490,pnsn2836953,,,,surface_event,,,,,,,CC,BH,SWNB,--,43.6727,-121.355,1569.0,"bucket5$270,:3,:18001",100,2018-02-22T17:28:56.000000Z,,7000.0,,,,,emergent,3.821|4.025|9.686,,su,,,,,
1491,pnsn3171248,,,,surface_event,,,,,,,CC,BH,SEP,--,46.1998,-122.191,2114.0,"bucket5$271,:3,:18001",100,2021-09-20T08:56:55.000000Z,,7000.0,,,,,emergent,5.569|2.812|13.120,,su,,,,,
1492,pnsn2889443,,,,surface_event,,,,,,,CC,BH,VALT,--,46.2142,-122.189,1681.0,"bucket5$272,:3,:18001",100,2018-05-01T16:08:43.000000Z,,7000.0,,,,,emergent,3.802|-5.787|7.777,,su,,,,,
1493,pnsn1936063,,,,surface_event,,,,,,,CC,BH,VALT,--,46.2142,-122.189,1681.0,"bucket5$273,:3,:18001",100,2014-11-10T23:30:18.000000Z,7000.0,7000.0,,,,impulsive,impulsive,10.718|7.102|10.401,,su,,,,,
1494,pnsn2305543,,,,surface_event,,,,,,,UW,BH,HOOD,--,45.3223,-121.651,1512.0,"bucket5$274,:3,:18001",100,2016-01-01T18:12:07.000000Z,7300.0,7000.0,,,,emergent,emergent,1.038|-3.134|3.944,,su,,,,,
1495,pnsn1246343,,,,surface_event,,,,,,,CC,BH,VALT,--,46.2142,-122.189,1681.0,"bucket5$275,:3,:18001",100,2012-08-26T02:46:40.000000Z,,7000.0,,,,,emergent,16.596|20.175|17.790,,su,,,,,
1496,pnsn2165673,,,,surface_event,,,,,,,CC,BH,STD,--,46.2375,-122.224,1189.0,"bucket5$276,:3,:18001",100,2015-07-03T07:45:48.000000Z,,7000.0,,,,,impulsive,-7.306|-9.302|-4.563,,su,,,,,
1497,pnsn1549443,,,,surface_event,,,,,,,CC,BH,NORM,--,43.739,-121.253,1286.0,"bucket5$277,:3,:18001",100,2013-12-27T17:56:14.000000Z,,7000.0,,,,,emergent,10.343|11.244|7.527,,su,,,,,
1498,pnsn3118733,,,,surface_event,,,,,,,CC,BH,STD,--,46.2375,-122.224,1189.0,"bucket5$278,:3,:18001",100,2020-03-20T11:56:24.000000Z,,7000.0,,,,,emergent,-0.376|2.213|5.557,,su,,,,,
1499,pnsn1413363,,,,surface_event,,,,,,,CC,BH,SWNB,--,43.6727,-121.355,1569.0,"bucket5$279,:3,:18001",100,2013-04-18T07:44:25.000000Z,8000.0,,,,,emergent,,5.011|2.670|6.494,,su,,,,,
1500,pnsn2284543,,,,surface_event,,,,,,,CC,BH,CPCO,--,43.722,-121.233,2135.0,"bucket5$280,:3,:18001",100,2015-12-01T08:32:56.000000Z,7000.0,7000.0,,,,impulsive,impulsive,0.946|3.336|5.307,,su,,,,,
1501,pnsn1426553,,,,surface_event,,,,,,,UW,BH,LON,--,46.7506,-121.81,853.0,"bucket5$281,:3,:18001",100,2013-06-05T11:40:16.000000Z,,7000.0,,,,,impulsive,-1.246|0.505|-0.337,,su,,,,,
1502,pnsn1345793,,,,surface_event,,,,,,,CC,BH,CPCO,--,43.722,-121.233,2135.0,"bucket5$282,:3,:18001",100,2013-01-13T09:08:36.000000Z,,7000.0,,,,,emergent,-2.974|-8.070|-3.500,,su,,,,,
1503,pnsn1625248,,,,surface_event,,,,,,,CC,BH,VALT,--,46.2142,-122.189,1681.0,"bucket5$283,:3,:18001",100,2014-03-06T06:27:48.000000Z,,7000.0,,,,,emergent,20.745|16.865|21.111,,su,,,,,
1504,pnsn3082828,,,,surface_event,,,,,,,CC,BH,VALT,--,46.2142,-122.189,1681.0,"bucket5$284,:3,:18001",100,2018-10-31T09:46:37.000000Z,7300.0,7000.0,,,,emergent,emergent,27.106|30.183|37.495,,su,,,,,
1505,pnsn3116133,,,,surface_event,,,,,,,CC,BH,PANH,--,46.859,-121.643,2086.0,"bucket5$285,:3,:18001",100,2020-02-25T06:19:34.000000Z,,7000.0,,,,,emergent,12.738|12.415|-1.132,,su,,,,,
1506,pnsn1346158,,,,surface_event,,,,,,,CC,BH,CPCO,--,43.722,-121.233,2135.0,"bucket5$286,:3,:18001",100,2013-01-14T12:29:44.000000Z,,7000.0,,,,,impulsive,0.643|-0.001|0.982,,su,,,,,
1507,pnsn2311748,,,,surface_event,,,,,,,CC,BH,NORM,--,43.739,-121.253,1286.0,"bucket5$287,:3,:18001",100,2016-01-09T06:00:58.000000Z,,7000.0,,,,,emergent,8.966|1.125|-2.602,,su,,,,,
1508,pnsn3027443,,,,surface_event,,,,,,,UW,BH,LON,--,46.7506,-121.81,853.0,"bucket5$288,:3,:18001",100,2018-09-11T07:56:07.000000Z,8000.0,,,,,emergent,,-3.298|-6.215|-5.759,,su,,,,,
1509,pnsn3123303,,,,surface_event,,,,,,,CC,BH,SEP,--,46.1998,-122.191,2114.0,"bucket5$289,:3,:18001",100,2020-04-06T10:32:15.000000Z,,7000.0,,,,,emergent,2.595|4.250|-3.360,,su,,,,,
1510,pnsn3118048,,,,surface_event,,,,,,,CC,BH,PANH,--,46.859,-121.643,2086.0,"bucket5$290,:3,:18001",100,2020-03-14T03:43:07.000000Z,,7000.0,,,,,emergent,-1.827|-9.840|-2.128,,su,,,,,
1511,pnsn3027443,,,,surface_event,,,,,,,CC,BH,OBSR,--,46.8997,-121.815,2382.0,"bucket5$291,:3,:18001",100,2018-09-11T07:56:18.000000Z,7400.0,7000.0,,,,emergent,emergent,5.263|7.674|8.536,,su,,,,,
1512,pnsn1350248,,,,surface_event,,,,,,,CC,BH,CPCO,--,43.722,-121.233,2135.0,"bucket5$292,:3,:18001",100,2013-01-18T18:13:00.000000Z,,7000.0,,,,,impulsive,22.413|23.355|24.822,,su,,,,,
1513,pnsn1560558,,,,surface_event,,,,,,,UW,BH,LON,--,46.7506,-121.81,853.0,"bucket5$293,:3,:18001",100,2013-11-29T08:38:17.000000Z,8000.0,,,,,emergent,,-4.837|0.793|0.457,,su,,,,,
1514,pnsn3138128,,,,surface_event,,,,,,,UW,HH,RCM,--,46.8356,-121.733,3085.0,"bucket5$294,:3,:18001",100,2020-08-27T13:39:28.000000Z,,7000.0,,,,,emergent,18.056|20.696|21.235,,su,,,,,
1515,pnsn1726763,,,,surface_event,,,,,,,CC,BH,STD,--,46.2375,-122.224,1189.0,"bucket5$295,:3,:18001",100,2014-05-22T08:52:16.000000Z,,7000.0,,,,,emergent,12.269|-3.917|14.968,,su,,,,,
1516,pnsn1445583,,,,surface_event,,,,,,,CC,BH,STD,--,46.2375,-122.224,1189.0,"bucket5$296,:3,:18001",100,2013-07-23T11:15:44.000000Z,,7000.0,,,,,impulsive,2.932|-13.225|2.600,,su,,,,,
1517,pnsn3117443,,,,surface_event,,,,,,,UW,HH,RCM,--,46.8356,-121.733,3085.0,"bucket5$297,:3,:18001",100,2020-03-08T04:04:18.000000Z,,7000.0,,,,,emergent,-8.008|-5.824|-5.043,,su,,,,,
1518,pnsn1215008,,,,surface_event,,,,,,,CC,BH,SWNB,--,43.6727,-121.355,1569.0,"bucket5$298,:3,:18001",100,2011-12-10T16:56:59.000000Z,7200.0,7000.0,,,,emergent,emergent,7.158|4.237|-7.396,,su,,,,,
1519,pnsn3164518,,,,surface_event,,,,,,,CC,BH,SEP,--,46.1998,-122.191,2114.0,"bucket5$299,:3,:18001",100,2021-07-14T23:03:09.000000Z,,7000.0,,,,,emergent,40.463|35.575|41.836,,su,,,,,
1520,pnsn1348283,,,,surface_event,,,,,,,CC,BH,CPCO,--,43.722,-121.233,2135.0,"bucket5$300,:3,:18001",100,2013-01-16T17:17:54.000000Z,,7000.0,,,,,emergent,7.732|7.795|12.414,,su,,,,,
1521,pnsn1112533,,,,surface_event,,,,,,,CC,BH,OBSR,--,46.8997,-121.815,2382.0,"bucket5$301,:3,:18001",100,2011-08-28T18:16:58.000000Z,,7000.0,,,,,impulsive,3.916|3.351|6.387,,su,,,,,
1522,pnsn3129458,,,,surface_event,,,,,,,UW,HH,RCM,--,46.8356,-121.733,3085.0,"bucket5$302,:3,:18001",100,2020-06-05T10:52:15.000000Z,,7000.0,,,,,emergent,5.986|8.155|10.952,,su,,,,,
1523,pnsn1375858,,,,surface_event,,,,,,,CC,BH,CPCO,--,43.722,-121.233,2135.0,"bucket5$303,:3,:18001",100,2013-02-17T17:43:27.000000Z,,7000.0,,,,,emergent,13.475|4.126|10.308,,su,,,,,
1524,pnsn3121118,,,,surface_event,,,,,,,CC,BH,REM,--,46.2002,-122.186,1905.4,"bucket5$304,:3,:18001",100,2020-03-20T04:50:54.000000Z,,7000.0,,,,,impulsive,14.431|12.460|20.734,,su,,,,,
1525,pnsn299803,,,,surface_event,,,,,,,CC,BH,PANH,--,46.859,-121.643,2086.0,"bucket5$305,:3,:18001",100,2012-01-09T03:17:25.000000Z,,7000.0,,,,,impulsive,-4.515|-0.195|0.150,,su,,,,,
1526,pnsn1568843,,,,surface_event,,,,,,,CC,BH,SWF2,--,46.1783,-122.217,1548.0,"bucket5$306,:3,:18001",100,2014-01-20T05:56:31.000000Z,,7000.0,,,,,emergent,3.168|7.242|-2.700,,su,,,,,
1527,pnsn3148148,,,,surface_event,,,,,,,CC,BH,CPCO,--,43.722,-121.233,2135.0,"bucket5$307,:3,:18001",100,2020-12-24T17:11:32.000000Z,,7000.0,,,,,emergent,2.977|16.463|13.573,,su,,,,,
1528,pnsn3141873,,,,surface_event,,,,,,,CC,BH,SEP,--,46.1998,-122.191,2114.0,"bucket5$308,:3,:18001",100,2020-10-05T19:53:52.000000Z,,7000.0,,,,,emergent,10.364|9.083|11.332,,su,,,,,
